V_0,I(nA)_0,V_1,I(nA)_1,V_2,I(nA)_2,V_3,I(nA)_3,V_4,I(nA)_4,V_5,I(nA)_5,V_6,I(nA)_6,V_7,I(nA)_7,V_8,I(nA)_8,V_9,I(nA)_9,V_10,I(nA)_10,V_11,I(nA)_11,V_12,I(nA)_12,V_13,I(nA)_13,V_14,I(nA)_14,V_15,I(nA)_15,V_16,I(nA)_16,V_17,I(nA)_17,V_18,I(nA)_18,V_19,I(nA)_19,V_20,I(nA)_20,V_21,I(nA)_21,V_22,I(nA)_22,V_23,I(nA)_23,V_24,I(nA)_24,V_25,I(nA)_25,V_26,I(nA)_26,V_27,I(nA)_27,V_28,I(nA)_28,V_29,I(nA)_29,V_30,I(nA)_30,V_31,I(nA)_31,V_32,I(nA)_32,V_33,I(nA)_33,V_34,I(nA)_34,V_35,I(nA)_35,V_36,I(nA)_36,V_37,I(nA)_37,V_38,I(nA)_38,V_39,I(nA)_39,V_40,I(nA)_40,V_41,I(nA)_41,V_42,I(nA)_42,V_43,I(nA)_43,V_44,I(nA)_44,V_45,I(nA)_45,V_46,I(nA)_46,V_47,I(nA)_47,V_48,I(nA)_48,V_49,I(nA)_49,V_50,I(nA)_50,V_51,I(nA)_51,V_52,I(nA)_52,V_53,I(nA)_53,V_54,I(nA)_54,V_55,I(nA)_55,V_56,I(nA)_56,V_57,I(nA)_57,V_58,I(nA)_58,V_59,I(nA)_59
-0.47812410959999996,-2.608520437785973e-09,-0.8374993345999999,-1.7825700629836988e-08,-1.892187495,-2.9746112446365323e-09,-1.485937241,-1.721875195526439e-08,-1.3765621719999999,-1.0415904962711384e-08,-1.892187495,-3.1993426463021886e-09,-1.88437499,-1.703473273746743e-08,-1.892187495,-3.287745309974413e-09,-1.892187495,-2.480230755084351e-09,-1.446874716,-4.228993739306485e-09,-1.892187495,-3.197876432559129e-09,-1.5718747949999998,-1.5912486285071268e-08,-1.892187495,-4.724130630945032e-10,-1.892187495,-3.3754901704740287e-09,-1.8140624459999999,-1.0964351862064322e-08,-1.892187495,-4.1582069685417776e-09,-1.892187495,-3.911734304942019e-09,-1.892187495,-5.0338375505095616e-09,-1.368749667,-1.719776039377706e-08,-1.892187495,-5.9107391623015186e-09,-1.524999765,-1.1675780426484797e-08,-1.4703122309999999,-1.5319351961614653e-08,-1.892187495,-3.247680600206272e-09,-1.892187495,-2.413331738283516e-09,-1.892187495,-9.043332632879306e-09,-1.892187495,-1.1609132509905444e-08,-1.5093747549999998,-1.2417599022283531e-08,-1.5640622899999999,-1.5134527566355525e-08,-1.399999687,-1.1502313013238367e-08,-1.2515620939999998,-1.0412225859519207e-08,-1.439062211,-7.350833350060404e-09,-1.368749667,-1.4059697108340733e-08,-1.665624853,-1.637228440155114e-08,-1.743749902,-1.2338626695107528e-08,-1.5953123089999999,-1.2196170609091918e-08,-1.415624697,-1.691168686252401e-08,-1.5093747549999998,-1.653147985379042e-08,-1.892187495,-5.683721157369141e-09,-1.54843728,-1.3350708565093325e-08,-1.892187495,-1.4801754893235913e-08,-1.673437358,-1.49370284779758e-08,-1.892187495,-1.50101322556248e-08,-1.892187495,-3.44738758767192e-09,-1.892187495,-2.368652298043768e-09,-1.88437499,-9.962401278863172e-09,-1.892187495,-8.475710052714572e-09,-1.626562329,-1.0492916680330173e-08,-1.587499804,-1.4341307035157262e-08,-1.3843746769999998,-1.1222296633027838e-08,-1.2593745989999998,-1.61009454207231e-08,-1.18124955,-1.761816278143308e-08,-1.5562497849999999,-1.6305539775157698e-08,-1.524999765,-1.298071304235936e-08,-1.7046873779999998,-1.4842170792573187e-08,-1.712499883,-1.6586418152020502e-08,-1.204687065,-1.0677256783227468e-08,-1.212499569,-1.2437498141688739e-08,-1.892187495,-6.773075139801154e-09,-1.5015622499999999,-1.1404909130436227e-08,-1.892187495,-7.716916416845034e-09
-0.46812410959999995,-2.6017104056031674e-09,-0.8274993345999999,-1.7875660218022454e-08,-1.882187495,-2.7780056874444834e-09,-1.475937241,-1.6851766217722718e-08,-1.3665621719999999,-7.337776344309987e-09,-1.882187495,-3.2366437611061108e-09,-1.87437499,-1.708796187078834e-08,-1.882187495,-2.411844907997372e-09,-1.882187495,-2.4333749527631395e-09,-1.436874716,-5.147213229528526e-09,-1.882187495,-2.8406003667376246e-09,-1.5618747949999998,-1.5029657740144026e-08,-1.882187495,-4.406494653447054e-10,-1.882187495,-3.3018970781896062e-09,-1.8040624459999999,-7.300095341685228e-09,-1.882187495,-5.879495049655663e-09,-1.882187495,-4.0043937944742114e-09,-1.882187495,-5.5363827643637774e-09,-1.3587496669999999,-1.707240203673145e-08,-1.882187495,-6.3582202608027866e-09,-1.514999765,-1.120769217529259e-08,-1.4603122309999998,-1.1623874610051247e-08,-1.882187495,-3.4651862420782966e-09,-1.882187495,-2.2682396069460138e-09,-1.882187495,-1.0020850528468198e-08,-1.882187495,-1.1175713122652983e-08,-1.4993747549999998,-1.1540527199606327e-08,-1.5540622899999998,-1.5060208147001186e-08,-1.389999687,-1.4032447819046145e-08,-1.2415620939999998,-1.0955991777542837e-08,-1.429062211,-7.0443853201571405e-09,-1.3587496669999999,-1.3594618623009762e-08,-1.655624853,-1.673091167917905e-08,-1.733749902,-1.1041656885339572e-08,-1.5853123089999999,-1.1791699112868812e-08,-1.405624697,-1.606993278822741e-08,-1.4993747549999998,-1.7866137705815624e-08,-1.882187495,-6.067410297181779e-09,-1.53843728,-1.1560339511910752e-08,-1.882187495,-1.4689634543437041e-08,-1.663437358,-1.117485051055814e-08,-1.882187495,-1.6089999597044027e-08,-1.882187495,-3.009912665420882e-09,-1.882187495,-2.3724373087619922e-09,-1.87437499,-9.951979512129984e-09,-1.882187495,-8.320070512577366e-09,-1.616562329,-1.0758353363578895e-08,-1.577499804,-1.4436214645288208e-08,-1.3743746769999998,-1.3555060148014669e-08,-1.2493745989999998,-1.5479882523040836e-08,-1.17124955,-1.7822850155599822e-08,-1.5462497849999999,-1.597721841465521e-08,-1.514999765,-1.4050732906281006e-08,-1.6946873779999998,-1.3160312905652902e-08,-1.702499883,-1.6859270464954463e-08,-1.1946870649999999,-9.598292643645199e-09,-1.202499569,-1.1446754964654952e-08,-1.882187495,-6.68945525041864e-09,-1.4915622499999999,-1.040552008236094e-08,-1.882187495,-7.734645050656538e-09
-0.45812410959999994,-2.4133310893521626e-09,-0.8174993345999999,-1.7407700010382695e-08,-1.872187495,-2.584787410485419e-09,-1.465937241,-1.6085641703667483e-08,-1.3565621719999998,-7.3381617668952115e-09,-1.872187495,-3.3588150504989813e-09,-1.86437499,-1.714119100410925e-08,-1.872187495,-1.881716480245823e-09,-1.872187495,-2.4082499618937672e-09,-1.426874716,-5.067346026008528e-09,-1.872187495,-3.140324611773493e-09,-1.5518747949999998,-1.3206465616543192e-08,-1.872187495,-4.535638973433441e-10,-1.872187495,-4.533654349744331e-09,-1.7940624459999999,-9.786561389171983e-09,-1.872187495,-5.115539613594642e-09,-1.872187495,-4.30365615131005e-09,-1.872187495,-4.9326657795376365e-09,-1.3487496669999999,-1.711755825743147e-08,-1.872187495,-4.464650860122192e-09,-1.504999765,-1.1006470155080996e-08,-1.4503122309999998,-1.2256459344550432e-08,-1.872187495,-3.4652079586462663e-09,-1.872187495,-1.882376810943827e-09,-1.872187495,-9.743315334835677e-09,-1.872187495,-1.0503836543153991e-08,-1.4893747549999998,-1.1798455419841603e-08,-1.5440622899999998,-1.4579447728262766e-08,-1.379999687,-1.071288294004931e-08,-1.2315620939999998,-9.460631368579043e-09,-1.419062211,-6.979370251053656e-09,-1.3487496669999999,-1.1435052106057203e-08,-1.645624853,-1.6134429965377292e-08,-1.723749902,-1.0257644269235827e-08,-1.5753123089999999,-1.2004291498397248e-08,-1.395624697,-1.5197087780366953e-08,-1.4893747549999998,-1.786496583136562e-08,-1.872187495,-5.497980146904573e-09,-1.52843728,-1.0728698865900035e-08,-1.872187495,-1.3730098648308732e-08,-1.653437358,-1.1181380268619801e-08,-1.872187495,-1.4779256738694474e-08,-1.872187495,-2.9120371222843583e-09,-1.872187495,-2.224049541213904e-09,-1.86437499,-1.0088613863478353e-08,-1.872187495,-8.044312797784178e-09,-1.606562329,-1.0216385927776703e-08,-1.5674998039999999,-1.3283112101695793e-08,-1.3643746769999998,-1.3003439049308379e-08,-1.2393745989999998,-1.4952212214836022e-08,-1.16124955,-1.7946570443958962e-08,-1.5362497849999999,-1.6077838410977105e-08,-1.504999765,-1.4098947546226657e-08,-1.6846873779999998,-1.2310004264425388e-08,-1.692499883,-1.4308637939771712e-08,-1.1846870649999999,-9.377516018395996e-09,-1.192499569,-1.1075028568991041e-08,-1.872187495,-6.2767628015667986e-09,-1.4815622499999999,-1.1893434845010997e-08,-1.872187495,-7.3730522689052925e-09
-0.44812410959999993,-2.184426426337429e-09,-0.8074993345999999,-1.6441211393182536e-08,-1.862187495,-2.7219000069996092e-09,-1.455937241,-1.412864823966021e-08,-1.3465621719999998,-8.592483769195381e-09,-1.862187495,-3.2459229435636853e-09,-1.85437499,-1.719442013743016e-08,-1.862187495,-1.479764397828897e-09,-1.862187495,-2.430519344632606e-09,-1.416874716,-4.5872505542358956e-09,-1.862187495,-3.1825268677215447e-09,-1.5418747949999998,-1.4609576108196346e-08,-1.862187495,-3.7739438055108375e-10,-1.862187495,-4.862972214017153e-09,-1.7840624459999999,-1.2770231180633299e-08,-1.862187495,-4.582710147875494e-09,-1.862187495,-3.84508224314735e-09,-1.862187495,-5.008055643599383e-09,-1.3387496669999999,-1.7162714478131488e-08,-1.862187495,-3.5923943172826257e-09,-1.494999765,-1.0902564675655491e-08,-1.4403122309999998,-1.342130581069862e-08,-1.862187495,-3.690989686268467e-09,-1.862187495,-1.453469640829418e-09,-1.862187495,-8.838241901923918e-09,-1.862187495,-1.0519453896396289e-08,-1.4793747549999998,-1.1897295470990272e-08,-1.5340622899999998,-1.413686775741717e-08,-1.369999687,-9.894111328363135e-09,-1.2215620939999998,-7.43095334330547e-09,-1.409062211,-6.7262490567937205e-09,-1.3387496669999999,-9.770588608225206e-09,-1.635624853,-1.5348101804683552e-08,-1.713749902,-1.0528728032004676e-08,-1.5653123089999998,-1.2133988093378786e-08,-1.385624697,-1.5387724077560276e-08,-1.4793747549999998,-1.786379395691562e-08,-1.862187495,-5.523356745772309e-09,-1.51843728,-1.1530664012337518e-08,-1.862187495,-1.4253535749971545e-08,-1.643437358,-1.0368876345972288e-08,-1.862187495,-1.4028078924329483e-08,-1.862187495,-3.1221878633403827e-09,-1.862187495,-2.1502190566341686e-09,-1.85437499,-9.63043731393512e-09,-1.862187495,-8.152902103374519e-09,-1.596562329,-9.260143008474906e-09,-1.5574998039999999,-1.2542485279646933e-08,-1.3543746769999998,-1.4713183843015496e-08,-1.2293745989999998,-1.2834637432963304e-08,-1.15124955,-1.7863367374008927e-08,-1.5262497849999999,-1.5589161257533806e-08,-1.494999765,-1.4312230845687849e-08,-1.6746873779999998,-1.1661979358060273e-08,-1.682499883,-1.2019181211514662e-08,-1.1746870649999999,-9.451730672228606e-09,-1.182499569,-1.058791842036028e-08,-1.862187495,-6.261908860375819e-09,-1.4715622499999998,-1.536574125832874e-08,-1.862187495,-6.758597848427368e-09
-0.4381241095999999,-2.1716054831187143e-09,-0.7974993345999999,-1.5784805553360278e-08,-1.852187495,-2.738427260069041e-09,-1.445937241,-1.5095481326348237e-08,-1.3365621719999998,-8.765841204998498e-09,-1.852187495,-3.26464814821017e-09,-1.84437499,-1.724764927075107e-08,-1.852187495,-1.300318002068338e-09,-1.852187495,-2.2896005576481382e-09,-1.406874716,-5.608852073567796e-09,-1.852187495,-2.977269889710381e-09,-1.5318747949999998,-1.345309827045463e-08,-1.852187495,-3.4409141585748297e-10,-1.852187495,-3.8641687845707075e-09,-1.7740624459999998,-1.0900699471933479e-08,-1.852187495,-5.089644221220201e-09,-1.852187495,-3.4366446029930613e-09,-1.852187495,-3.7949858877190114e-09,-1.3287496669999999,-1.7207870698831506e-08,-1.852187495,-2.3690529991385538e-09,-1.484999765,-1.0479887438859541e-08,-1.4303122309999998,-1.3114338022976749e-08,-1.852187495,-3.483865451570472e-09,-1.852187495,-1.303272090140848e-09,-1.852187495,-8.326467063861074e-09,-1.852187495,-1.041960743205443e-08,-1.4693747549999998,-1.0679162933029492e-08,-1.5240622899999998,-1.312435211324412e-08,-1.359999687,-1.043234412041536e-08,-1.2115620939999998,-7.068647992785281e-09,-1.399062211,-6.42876171007125e-09,-1.3287496669999999,-9.391871530499085e-09,-1.625624853,-1.5283836088938758e-08,-1.703749902,-1.073862356256841e-08,-1.5553123089999998,-1.2002758810175026e-08,-1.375624697,-1.456697594223219e-08,-1.4693747549999998,-1.786262208246562e-08,-1.852187495,-6.250824363999905e-09,-1.5084372799999999,-1.1309621846923162e-08,-1.852187495,-1.487802153610367e-08,-1.633437358,-9.081581251316049e-09,-1.852187495,-1.3483281834996486e-08,-1.852187495,-3.236645998717179e-09,-1.852187495,-2.1268071854271385e-09,-1.84437499,-7.823256856074343e-09,-1.852187495,-8.635176109712911e-09,-1.586562329,-7.780677383136444e-09,-1.5474998039999999,-1.2467576994825678e-08,-1.3443746769999998,-1.4202848440145728e-08,-1.2193745989999998,-1.2983681863418604e-08,-1.14124955,-1.778016430405889e-08,-1.5162497849999999,-1.4613976263011443e-08,-1.484999765,-1.2948185813476786e-08,-1.6646873779999998,-1.210279531098912e-08,-1.672499883,-1.0851716467046083e-08,-1.1646870649999999,-9.8001677723716e-09,-1.172499569,-1.106522711847344e-08,-1.852187495,-6.366407154781908e-09,-1.4615622499999998,-1.3977924632200158e-08,-1.852187495,-6.602734527209889e-09
-0.4281241095999999,-2.002198042155755e-09,-0.7874993345999999,-1.512839971353802e-08,-1.842187495,-2.7014186802670378e-09,-1.435937241,-1.466333288265447e-08,-1.3265621719999998,-1.241597927173267e-08,-1.842187495,-3.1220672048832323e-09,-1.83437499,-1.726416002209383e-08,-1.842187495,-1.6712565094177145e-09,-1.842187495,-2.2116694058253234e-09,-1.396874716,-4.84984054008953e-09,-1.842187495,-2.9212603287652575e-09,-1.5218747949999998,-1.3548679054392265e-08,-1.842187495,-3.2971192511498176e-10,-1.842187495,-3.6033920045572297e-09,-1.7640624459999998,-1.2367288469419791e-08,-1.842187495,-5.911113236062538e-09,-1.842187495,-4.52039207279594e-09,-1.842187495,-3.3161613890004524e-09,-1.3187496669999998,-1.3497309272659594e-08,-1.842187495,-3.5103755422065196e-09,-1.474999765,-9.639046719788218e-09,-1.4203122309999998,-1.3214235292029971e-08,-1.842187495,-3.2662359455308623e-09,-1.842187495,-1.2310796351809062e-09,-1.842187495,-7.833007375262769e-09,-1.842187495,-9.69689634205821e-09,-1.4593747549999998,-1.0366082123456537e-08,-1.5140622899999998,-1.2987790496501644e-08,-1.349999687,-1.1979415271833618e-08,-1.2015620939999998,-7.243402734797253e-09,-1.389062211,-6.2081280231134425e-09,-1.3187496669999998,-9.589360114734513e-09,-1.615624853,-1.5269531960343397e-08,-1.693749902,-9.968147430113766e-09,-1.5453123089999998,-1.1644662689962664e-08,-1.3656246969999999,-1.511598732176811e-08,-1.4593747549999998,-1.3562630965667197e-08,-1.842187495,-6.605718723821251e-09,-1.4984372799999999,-1.1185550672060066e-08,-1.842187495,-1.4667110774408468e-08,-1.6234373579999999,-8.830566249325098e-09,-1.842187495,-1.2639534748557184e-08,-1.842187495,-2.900148612973633e-09,-1.842187495,-1.928467932968006e-09,-1.83437499,-7.620599523853792e-09,-1.842187495,-9.173949722944052e-09,-1.576562329,-7.047723164379026e-09,-1.5374998039999999,-1.2084473191437082e-08,-1.3343746769999998,-1.4991455184156257e-08,-1.2093745989999998,-1.4097670874740694e-08,-1.13124955,-1.7347800110892356e-08,-1.5062497849999998,-1.3429556242318313e-08,-1.474999765,-1.1465337610590184e-08,-1.6546873779999998,-1.2273198626809212e-08,-1.662499883,-1.0269648254159567e-08,-1.1546870649999998,-9.264178197525923e-09,-1.162499569,-1.0733039116339274e-08,-1.842187495,-6.223512396230172e-09,-1.4515622499999998,-1.1985382804833133e-08,-1.842187495,-6.632207857177588e-09
-0.4181241095999999,-2.187054178259929e-09,-0.7774993345999999,-1.4471993873715762e-08,-1.8321874949999999,-2.3954623879928066e-09,-1.425937241,-1.3363652830143366e-08,-1.3165621719999998,-1.3703252820870127e-08,-1.8321874949999999,-3.032625070131199e-09,-1.82437499,-1.72782225136605e-08,-1.8321874949999999,-1.7519409925121365e-09,-1.8321874949999999,-2.2041514641205493e-09,-1.386874716,-9.62797180678347e-09,-1.8321874949999999,-2.7913929579978703e-09,-1.5118747949999998,-1.651898708649521e-08,-1.8321874949999999,-3.3361798884909985e-10,-1.8321874949999999,-3.6875737053884525e-09,-1.7540624459999998,-1.4994132267233536e-08,-1.8321874949999999,-7.507218644505064e-09,-1.8321874949999999,-3.991287035250663e-09,-1.8321874949999999,-3.4934046971334893e-09,-1.3087496669999998,-1.4377964217563607e-08,-1.8321874949999999,-3.2434893202474484e-09,-1.464999765,-8.95095517412931e-09,-1.4103122309999998,-1.2119239791820892e-08,-1.8321874949999999,-3.19436117512071e-09,-1.8321874949999999,-1.1792240229947356e-09,-1.8321874949999999,-7.899705992389416e-09,-1.8321874949999999,-1.00329310145473e-08,-1.4493747549999998,-1.1259241143154434e-08,-1.5040622899999998,-1.4077026004653347e-08,-1.339999687,-9.3215483672284e-09,-1.1915620939999998,-7.627001384374108e-09,-1.379062211,-6.4700402517761055e-09,-1.3087496669999998,-9.197463120835123e-09,-1.605624853,-1.509795253694784e-08,-1.683749902,-9.184943611869204e-09,-1.5353123089999998,-1.1031664749625263e-08,-1.3556246969999999,-1.3093230504251226e-08,-1.4493747549999998,-1.3369252092328709e-08,-1.8321874949999999,-6.05884211350229e-09,-1.4884372799999999,-1.1364734514476219e-08,-1.8321874949999999,-1.5273061244806303e-08,-1.6134373579999999,-8.666313242264527e-09,-1.8321874949999999,-1.173592234226275e-08,-1.8321874949999999,-2.777196723869083e-09,-1.8321874949999999,-1.789991872630194e-09,-1.82437499,-7.7930723407587e-09,-1.8321874949999999,-9.054129998244918e-09,-1.566562329,-7.378298279382223e-09,-1.5274998039999999,-1.2375870171817073e-08,-1.3243746769999998,-1.5142036782221367e-08,-1.1993745989999998,-1.3487685594643668e-08,-1.12124955,-1.595353857826344e-08,-1.4962497849999998,-1.4079759672050716e-08,-1.464999765,-1.0702354218043321e-08,-1.6446873779999998,-1.2294667763643829e-08,-1.652499883,-1.0445829476528442e-08,-1.1446870649999998,-7.91162516150739e-09,-1.152499569,-9.726601286328295e-09,-1.8321874949999999,-5.9556438400073136e-09,-1.4415622499999998,-9.458702703262763e-09,-1.8321874949999999,-6.118533829623965e-09
-0.4081241095999999,-2.0965638374636626e-09,-0.7674993345999999,-1.5645372134838975e-08,-1.8221874949999999,-2.1763686230915715e-09,-1.415937241,-1.0552787660100274e-08,-1.3065621719999998,-1.0691145173444144e-08,-1.8221874949999999,-2.370220993227303e-09,-1.81437499,-1.7292285005227174e-08,-1.8221874949999999,-1.1730971456753084e-09,-1.8221874949999999,-2.3033665458628994e-09,-1.3768747159999999,-1.690123994590636e-08,-1.8221874949999999,-2.3666743208703064e-09,-1.5018747949999998,-1.6015315166485754e-08,-1.8221874949999999,-2.972907883365088e-10,-1.8221874949999999,-3.555031317313692e-09,-1.7440624459999998,-1.5183272258192694e-08,-1.8221874949999999,-1.4602270707105433e-08,-1.8221874949999999,-3.990622907047582e-09,-1.8221874949999999,-2.9736446863161363e-09,-1.2987496669999998,-1.3561963364446577e-08,-1.8221874949999999,-2.6723189674133544e-09,-1.454999765,-8.93759569056851e-09,-1.4003122309999998,-1.1049072632268506e-08,-1.8221874949999999,-3.2100332711393245e-09,-1.8221874949999999,-1.1446292140460423e-09,-1.8221874949999999,-7.470931300717072e-09,-1.8221874949999999,-9.805304516515695e-09,-1.4393747549999998,-1.1153477253474562e-08,-1.4940622899999998,-1.705445665433533e-08,-1.329999687,-1.2474412900065672e-08,-1.1815620939999998,-8.094840611765135e-09,-1.369062211,-6.690526083251425e-09,-1.2987496669999998,-8.819756107495453e-09,-1.595624853,-1.606457993650384e-08,-1.673749902,-9.130098378610246e-09,-1.5253123089999998,-1.1089012845447225e-08,-1.3456246969999999,-1.1776426871155614e-08,-1.4393747549999998,-1.4944974755778664e-08,-1.8221874949999999,-5.617485311459396e-09,-1.4784372799999999,-1.2261027448723579e-08,-1.8221874949999999,-1.5762815880925982e-08,-1.6034373579999999,-8.196684732589261e-09,-1.8221874949999999,-1.1331860871655934e-08,-1.8221874949999999,-2.8717515954083434e-09,-1.8221874949999999,-1.8241436722236605e-09,-1.81437499,-7.2430963339952984e-09,-1.8221874949999999,-9.012522217778907e-09,-1.556562329,-7.204029702045358e-09,-1.5174998039999998,-1.2984443714305955e-08,-1.3143746769999998,-1.6292316370355054e-08,-1.1893745989999998,-1.4318961839961273e-08,-1.11124955,-1.6127146369895152e-08,-1.4862497849999998,-1.4010207100729955e-08,-1.454999765,-9.788949159051118e-09,-1.6346873779999997,-1.2430107348340632e-08,-1.642499883,-9.812068814714737e-09,-1.1346870649999998,-7.823118729362129e-09,-1.142499569,-9.033497959495679e-09,-1.8221874949999999,-5.553129167136074e-09,-1.4315622499999998,-9.102341854998712e-09,-1.8221874949999999,-5.89155420614656e-09
-0.3981241095999999,-1.9303735601921958e-09,-0.7574993345999999,-1.7827062538466406e-08,-1.8121874949999999,-2.290640631900619e-09,-1.405937241,-1.0195332168211156e-08,-1.2965621719999998,-7.208866675569683e-09,-1.8121874949999999,-2.130734001332734e-09,-1.80437499,-1.7306347496793844e-08,-1.8121874949999999,-1.2772962804022371e-09,-1.8121874949999999,-2.3151460987439682e-09,-1.3668747159999999,-1.5706450613449748e-08,-1.8121874949999999,-2.573271398005039e-09,-1.4918747949999998,-1.508950291116813e-08,-1.8121874949999999,-2.8771962056780663e-10,-1.8121874949999999,-3.9205950397241734e-09,-1.7340624459999998,-1.3438992743666552e-08,-1.8121874949999999,-1.5668146422318907e-08,-1.8121874949999999,-2.7222246523662097e-09,-1.8121874949999999,-3.3854877753853203e-09,-1.2887496669999998,-1.13331505128181e-08,-1.8121874949999999,-2.1931725305995604e-09,-1.444999765,-8.479148793702903e-09,-1.3903122309999998,-1.1831148989004877e-08,-1.8121874949999999,-3.1945292792268717e-09,-1.8121874949999999,-1.1402094787421704e-09,-1.8121874949999999,-7.349416838586962e-09,-1.8121874949999999,-8.752517679949934e-09,-1.4293747549999998,-1.0356350092007863e-08,-1.4840622899999998,-1.764960976756705e-08,-1.319999687,-1.4322928410647723e-08,-1.1715620939999998,-8.831769544801487e-09,-1.359062211,-6.460279070168888e-09,-1.2887496669999998,-8.38339037769138e-09,-1.585624853,-1.744692111010799e-08,-1.663749902,-9.81701238442272e-09,-1.5153123089999998,-1.0307408491074846e-08,-1.3356246969999999,-1.2039292655683941e-08,-1.4293747549999998,-1.4711759216214655e-08,-1.8121874949999999,-5.531181503811314e-09,-1.4684372799999998,-1.3384909924038813e-08,-1.8121874949999999,-1.6374973007307897e-08,-1.5934373579999999,-8.408982330856314e-09,-1.8121874949999999,-1.1096056362298893e-08,-1.8121874949999999,-2.9732651835009e-09,-1.8121874949999999,-1.8543955576687064e-09,-1.80437499,-7.227390295904574e-09,-1.8121874949999999,-8.877511368743971e-09,-1.546562329,-6.939967479667674e-09,-1.5074998039999998,-1.242451273997757e-08,-1.3043746769999998,-1.135838126737728e-08,-1.1793745989999997,-1.3369547907614376e-08,-1.10124955,-1.6233975500458856e-08,-1.4762497849999998,-1.3785001636977082e-08,-1.444999765,-9.258524626166735e-09,-1.6246873779999997,-1.2011631068187269e-08,-1.632499883,-9.734722235226514e-09,-1.1246870649999998,-7.737837655171394e-09,-1.132499569,-9.06952696189773e-09,-1.8121874949999999,-5.609255502417716e-09,-1.4215622499999998,-1.092060648997757e-08,-1.8121874949999999,-5.859743338441148e-09
-0.3881241095999999,-1.7762689847009587e-09,-0.7474993345999998,-1.403128758590767e-08,-1.8021874949999999,-2.8117462241055336e-09,-1.395937241,-8.773638445541393e-09,-1.2865621719999998,-7.301617431242362e-09,-1.8021874949999999,-2.2780063509446785e-09,-1.79437499,-1.6149371791870923e-08,-1.8021874949999999,-1.2726032629482688e-09,-1.8021874949999999,-1.573345219390306e-09,-1.3568747159999999,-1.1957871683760951e-08,-1.8021874949999999,-2.221510199785342e-09,-1.4818747949999997,-1.5083639799307937e-08,-1.8021874949999999,-3.035395481574274e-10,-1.8021874949999999,-4.715522640716747e-09,-1.7240624459999998,-1.3498647502684314e-08,-1.8021874949999999,-1.434653262402955e-08,-1.8021874949999999,-2.228269938732851e-09,-1.8021874949999999,-3.841758909636794e-09,-1.2787496669999998,-1.1979034065043187e-08,-1.8021874949999999,-1.625000029088083e-09,-1.434999765,-8.68480971689426e-09,-1.3803122309999998,-1.2047949463371682e-08,-1.8021874949999999,-3.2695338749814447e-09,-1.8021874949999999,-1.1614994693209514e-09,-1.8021874949999999,-7.102737226516294e-09,-1.8021874949999999,-8.47751803812219e-09,-1.4193747549999998,-1.0631522147819454e-08,-1.4740622899999998,-1.761439344415875e-08,-1.309999687,-1.3861411976450808e-08,-1.1615620939999998,-8.399925662482568e-09,-1.349062211,-6.29758829485411e-09,-1.2787496669999998,-7.555822310935605e-09,-1.5756248529999999,-1.5472314914187266e-08,-1.653749902,-1.0242595681907429e-08,-1.5053123089999998,-9.277919106314883e-09,-1.3256246969999999,-1.296489257734372e-08,-1.4193747549999998,-1.3852162701347156e-08,-1.8021874949999999,-5.19602130058886e-09,-1.4584372799999998,-1.2929667265229144e-08,-1.8021874949999999,-1.6314830360886698e-08,-1.5834373579999999,-8.514845166105324e-09,-1.8021874949999999,-1.030483520912737e-08,-1.8021874949999999,-3.109983297643802e-09,-1.8021874949999999,-1.7776370356422826e-09,-1.79437499,-7.339699125535057e-09,-1.8021874949999999,-9.136106488948097e-09,-1.536562329,-6.780202528519758e-09,-1.4974998039999998,-1.2332130025605516e-08,-1.2943746769999998,-9.116558672567428e-09,-1.1693745989999997,-1.2056650586657348e-08,-1.09124955,-1.5468517670256505e-08,-1.4662497849999998,-1.2366837494195834e-08,-1.434999765,-9.064766596734371e-09,-1.6146873779999997,-1.1716876976048824e-08,-1.622499883,-9.780791063597531e-09,-1.1146870649999998,-7.756603978785941e-09,-1.122499569,-9.191414022960023e-09,-1.8021874949999999,-5.438940295946957e-09,-1.4115622499999998,-1.0662216025781735e-08,-1.8021874949999999,-7.552529377933684e-09
